method,constraints,example_idx,db_id,pred_sql,committed_tokens,tokens_proposed,tokens_accepted,tokens_constraint_rejected,xgrammar_rejects,z3_rejects,wall_time_s,xgrammar_time_s,z3_time_s,throughput,goodput,goodput_correct,useful_frac,n_useful,n_useful_correct,executable,exec_error,exec_correct,exec_acc,acc_len_mean,acc_rate,width,gamma,w_thres,min_w,extra_sample_cnt
dsbd,xgrammar,16,concert_singer,"SELECT max(capacity),avg(capacity) FROM stadium",64,819,4,1953,1953,0,13.761721527,3.7912701,0.0,59.512903119944085,4.650580951985862,0.0,0.07814407814407814,64,0,1,,0,0.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,xgrammar,17,concert_singer,"SELECT AVG(Capacity), MAX(Capacity) FROM stadium",64,819,4,1953,1953,0,13.505467798,3.575633192,0.0,60.6421052754118,4.738821413463193,4.738821413463193,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,xgrammar,20,concert_singer,SELECT count(*) FROM concert WHERE Year = 2014 OR Year = 2015,64,832,0,2016,2016,0,14.55432807,4.450897853,0.0,57.16512613969131,4.39731739536087,4.39731739536087,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,21,concert_singer,"SELECT count(*) FROM concert WHERE year in (2014,2015)",64,832,0,2016,2016,0,15.149064594,5.052430714,0.0,54.92088272760585,4.2246832867389115,4.2246832867389115,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,22,concert_singer,"SELECT s.Name, COUNT(c.concert_ID) AS ""concerts"" FROM stadium s JOIN singer_in_concert sc ON s.Stadium_ID = sc.concert_ID JOIN concert c ON sc.concert_ID = c.concert_ID GROUP BY s.Stadium_ID",64,819,4,1953,1953,0,18.05926048,8.096941238,0.0,45.35069422731977,3.5438881935878697,0.0,0.07814407814407814,64,0,1,,0,0.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,xgrammar,23,concert_singer,"SELECT concert.concert_ID, concert.concert_Name,concert.Theme,concert.Year, stadium.Location,stadium.Name,stadium.Capacity,stadium.Highest,stadium.Lowest,stadium.Average FROM concert INNER JOIN stadium ON concert.Stadium_ID = stadium.Stadium_ID",64,832,0,2016,2016,0,14.913666272,4.72954381,0.0,55.787757673112026,4.291365974854771,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,24,concert_singer,"SELECT stadium.name,concert.capacity FROM concert, stadium WHERE concert.concert_ID = stadium.concert_ID AND concert.year >= 2014 GROUP BY stadium.name ORDER BY COUNT(concert.capacity) DESC",64,832,0,2016,2016,0,15.161053413,5.048529143,0.0,54.87745325707996,0.0,0.0,0.0,0,0,0,OperationalError: no such column: concert.capacity,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,25,concert_singer,"SELECT stadium.Name, stadium.Capacity FROM concert, stadium WHERE concert.Stadium_ID = stadium.Stadium_ID AND concert.Year > 2013 ORDER BY count(concert_ID) DESC LIMIT 1",64,832,0,2016,2016,0,15.046210868,4.937361027,0.0,55.296313955660565,0.0,0.0,0.0,0,0,0,OperationalError: misuse of aggregate: count(),0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,26,concert_singer,SELECT year FROM concert GROUP BY year ORDER BY count(*) DESC LIMIT 1,64,832,0,2016,2016,0,16.54796788,6.426696307,0.0,50.278076802745154,3.867544369441935,3.867544369441935,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,27,concert_singer,SELECT concert.year FROM concert GROUP BY concert.year HAVING count(*) = (SELECT max(count(*)) FROM concert),64,559,79,876,876,0,9.726081291,2.728218006,0.0,57.474329411298356,0.0,0.0,0.0,0,0,0,OperationalError: misuse of aggregate function count(),0,0.0,0.4883720930232558,0.3185483870967742,4,3,0.9,1,1
dsbd,xgrammar,28,concert_singer,SELECT DISTINCT stadium.name FROM stadium WHERE stadium.concert_ID = NULL,64,832,0,2016,2016,0,16.574248815,6.439035836,0.0,50.19835343892175,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,29,concert_singer,SELECT name FROM stadium WHERE stadium.concert_ID IS NULL,64,832,0,2016,2016,0,15.313174092,5.220218625,0.0,54.332302042765804,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,30,concert_singer,SELECT DISTINCT singer.Country FROM singer INNER JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID WHERE singer.Age > 40 OR singer.Age < 30,64,832,0,2016,2016,0,13.495809704,3.377659241,0.0,61.6487649313405,4.742212687026193,4.742212687026193,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,32,concert_singer,SELECT * FROM stadium WHERE stadium.concert_ID = 2014,64,832,0,2016,2016,0,16.033768618,5.925816152,0.0,51.89048313108194,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,33,concert_singer,"SELECT concert.concert_Name, concert.Theme, count(*) FROM concert INNER JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID GROUP BY concert.concert_ID",64,832,0,2016,2016,0,13.854852955,3.748105442,0.0,60.05116060793299,4.619320046764076,4.619320046764076,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,34,concert_singer,"SELECT concert.concert_Name,concert.Theme,concert.concert_ID,count(singer.Singer_ID) FROM concert INNER JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID INNER JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY concert.concert_ID,",64,832,0,2016,2016,0,13.333183129,3.256917885,0.0,62.40070296419912,0.0,0.0,0.0,0,0,0,OperationalError: incomplete input,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,35,concert_singer,"SELECT Singer_ID,concert_ID,concert_Name FROM singer_in_concert WHERE concert_ID = concert_ID",64,832,0,2016,2016,0,15.040301286,4.993358315,0.0,55.3180407878167,0.0,0.0,0.0,0,0,0,OperationalError: no such column: concert_Name,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,36,concert_singer,"SELECT singer.Name, count(*) FROM singer_in_concert JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY singer.Name",64,832,0,2016,2016,0,14.187248603,4.123944587,0.0,58.64421095885127,4.511093150680867,4.511093150680867,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,37,concert_singer,"SELECT singer.name FROM singer_in_concert, concert WHERE singer_in_concert.concert_ID = concert.concert_ID AND concert.year = 2014",64,832,0,2016,2016,0,13.518415977,3.472002024,0.0,61.545672319563955,0.0,0.0,0.0,0,0,0,OperationalError: no such column: singer.name,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,38,concert_singer,SELECT DISTINCT Singer_Name FROM singer_in_concert INNER JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID WHERE Year = 2014,64,832,0,2016,2016,0,14.029756365,3.963485262,0.0,59.30252659808038,0.0,0.0,0.0,0,0,0,OperationalError: no such column: Singer_Name,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,39,concert_singer,"SELECT singer.Name, singer.Country FROM singer INNER JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID INNER JOIN concert ON concert.concert_ID = singer_in_concert.concert_ID WHERE song_name LIKE '%Hey%'",64,832,0,2016,2016,0,13.32266107,3.250559876,0.0,62.44998620234358,4.803845092487967,4.803845092487967,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,40,concert_singer,"SELECT Singer_ID,Name,Country FROM singer INNER JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID INNER JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID WHERE concert.Theme = ""Hey""",64,832,0,2016,2016,0,13.332253782,3.252974231,0.0,62.40505270933943,0.0,0.0,0.0,0,0,0,OperationalError: ambiguous column name: Singer_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,41,concert_singer,"SELECT stadium.Name, stadium.Location FROM stadium JOIN concert ON stadium.Stadium_ID = concert.Stadium_ID WHERE concert.Year = 2014 OR concert.Year = 2015",64,832,0,2016,2016,0,14.276995016,4.192800585,0.0,58.27556842792134,4.4827360329170265,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,42,concert_singer,"SELECT stadium.Name, stadium.Location FROM concert, singer_in_concert, stadium WHERE concert.concert_ID = singer_in_concert.concert_ID AND singer_in_concert.Singer_ID = singer.Singer_ID AND concert.Year = 2014 AND concert.Year = 2015",64,832,0,2016,2016,0,12.900747151,2.821858943,0.0,64.49238871684325,0.0,0.0,0.0,0,0,0,OperationalError: no such column: singer.Singer_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,45,pets_1,SELECT count(*) FROM Pets WHERE weight > 10,64,832,0,2016,2016,0,15.430801323,5.489041626,0.0,53.9181331276609,4.147548702127762,4.147548702127762,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,46,pets_1,SELECT count(*) FROM Pets WHERE weight > 10,64,832,0,2016,2016,0,15.83889562,5.878534551,0.0,52.528914891605304,4.040685760892716,4.040685760892716,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,48,pets_1,SELECT weight FROM Pets WHERE PetType = 'dog' ORDER BY pet_age ASC LIMIT 1,64,832,0,2016,2016,0,15.068402934,5.110619179,0.0,55.21487603193131,4.247298156302408,4.247298156302408,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,xgrammar,49,pets_1,"SELECT PetType,max(weight) FROM Pets GROUP BY PetType",64,832,0,2016,2016,0,14.748082651,4.775661359,0.0,56.41411291816878,4.339547147551444,4.339547147551444,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,z3,0,concert_singer,SELECT count(*) FROM singer,64,715,25,82,0,82,9.091510053,0.0,0.229730432,78.64480112014677,7.0395346457194306,7.0395346457194306,0.08951048951048951,64,64,1,,1,1.0,0.16363636363636364,0.0992063492063492,4,3,0.9,1,1
dsbd,z3,1,concert_singer,SELECT count(*) FROM singer,64,702,24,79,0,79,8.930393398,0.0,0.218111719,78.60795921456449,7.166537592211008,7.166537592211008,0.09116809116809117,64,64,1,,1,1.0,0.18518518518518517,0.09836065573770492,4,3,0.9,1,1
dsbd,z3,2,concert_singer,"SELECT singer.Name, singer.Country, singer.Age FROM singer ORDER BY singer.Age DESC",64,247,101,0,0,0,3.722588914,0.0,0.23590258,66.35167237270723,17.19233616134924,17.19233616134924,0.2591093117408907,64,64,1,,1,1.0,2.3684210526315788,0.4855769230769231,4,3,0.9,1,1
dsbd,z3,3,concert_singer,"SELECT singer.Name, singer.Country, singer.Age FROM singer ORDER BY singer.Age DESC",64,221,154,0,0,0,3.551951803,0.0,0.359977633,62.2193127207813,18.01826250737558,18.01826250737558,0.2895927601809955,64,64,1,,1,1.0,2.764705882352941,0.7857142857142857,4,3,0.9,1,1
dsbd,z3,4,concert_singer,"SELECT AVG(Age),MIN(Age),MAX(Age) FROM singer WHERE Country = 'France'",65,221,150,0,0,0,3.524797018,0.0,0.334805904,62.698645871357805,18.440778197458176,18.440778197458176,0.29411764705882354,65,65,1,,1,1.0,2.823529411764706,0.75,4,3,0.9,1,1
dsbd,z3,5,concert_singer,"SELECT AVG(age),MIN(age),MAX(age) FROM singer WHERE Country = ""France""",66,221,157,0,0,0,3.54999082,0.0,0.351002291,62.25368210952162,18.591597372074332,18.591597372074332,0.2986425339366516,66,66,1,,1,1.0,2.8823529411764706,0.7696078431372549,4,3,0.9,1,1
dsbd,z3,6,concert_singer,"SELECT singer.Song_Name, singer.Song_release_year FROM singer WHERE age = (SELECT min(age) FROM singer)",64,585,30,54,0,54,7.539709597,0.0,0.183952845,77.58919524337749,8.488390590728477,8.488390590728477,0.1094017094017094,64,64,1,,1,1.0,0.4222222222222222,0.125,4,3,0.9,1,1
dsbd,z3,7,concert_singer,"SELECT s.Song_Name,s.Song_release_year FROM singer s,concert c,singer_in_concert sc WHERE s.Singer_ID = sc.Singer_ID AND c.concert_ID = sc.concert_ID AND s.Age = (SELECT min(s.Age) FROM singer s)",64,299,103,3,0,3,4.337609041,0.0,0.255480383,68.93198468875102,14.754672307960083,14.754672307960083,0.2140468227424749,64,64,1,,1,1.0,1.7826086956521738,0.47685185185185186,4,3,0.9,1,1
dsbd,z3,8,concert_singer,SELECT distinct Country FROM singer WHERE age > 20,65,247,105,0,0,0,3.708452301,0.0,0.236030148,66.604604819481,17.527527584073948,17.527527584073948,0.2631578947368421,65,65,1,,1,1.0,2.4210526315789473,0.5147058823529411,4,3,0.9,1,1
dsbd,z3,9,concert_singer,SELECT DISTINCT Country FROM singer WHERE Age > 20,64,208,159,0,0,0,3.400675207,0.0,0.356078198,61.16432394715312,18.81979198373942,18.81979198373942,0.3076923076923077,64,64,1,,1,1.0,3.0,0.828125,4,3,0.9,1,1
dsbd,z3,10,concert_singer,"SELECT country,count(*) FROM singer GROUP BY country",67,247,124,0,0,0,3.774358868,0.0,0.278333344,65.44157793105751,17.7513591958739,17.7513591958739,0.27125506072874495,67,67,1,,1,1.0,2.526315789473684,0.5849056603773585,4,3,0.9,1,1
dsbd,z3,11,concert_singer,"SELECT COUNT(singer.Country),singer.Country FROM singer GROUP BY singer.Country",65,273,91,0,0,0,3.992550867,0.0,0.21078529,68.37733797118332,16.28031856456746,16.28031856456746,0.23809523809523808,65,65,1,,1,1.0,2.0952380952380953,0.41363636363636364,4,3,0.9,1,1
dsbd,z3,12,concert_singer,"SELECT song_Name FROM singer_in_concert,concert,singer WHERE singer_in_concert.concert_ID = concert.concert_ID AND singer_in_concert.Singer_ID = singer.Singer_ID AND singer.age > (SELECT avg(singer.age) FROM singer)",64,286,115,8,0,8,4.231018775,0.0,0.290111202,67.59601297207668,15.126380525219957,0.0,0.22377622377622378,64,0,1,,0,0.0,1.9090909090909092,0.5424528301886793,4,3,0.9,1,1
dsbd,z3,13,concert_singer,SELECT DISTINCT singer.Song_Name FROM singer WHERE singer.Age > (SELECT avg(Age) FROM singer),64,585,47,42,0,42,7.582797727,0.0,0.199072731,77.1483060819354,8.440156562810026,8.440156562810026,0.1094017094017094,64,64,1,,1,1.0,0.4222222222222222,0.19262295081967212,4,3,0.9,1,1
dsbd,z3,14,concert_singer,"SELECT Location, Name FROM stadium WHERE Capacity BETWEEN 5000 AND 10000",66,221,178,0,0,0,3.616713963,0.0,0.398595202,61.10519169082546,18.24860928323294,18.24860928323294,0.2986425339366516,66,66,1,,1,1.0,2.8823529411764706,0.8725490196078431,4,3,0.9,1,1
dsbd,z3,15,concert_singer,"SELECT stadium.Location,stadium.Name FROM stadium WHERE stadium.Capacity BETWEEN 5000 AND 10000",66,221,177,0,0,0,3.627691534,0.0,0.411195861,60.92028440916498,18.19338810409452,18.19338810409452,0.2986425339366516,66,66,1,,1,1.0,2.8823529411764706,0.885,4,3,0.9,1,1
dsbd,z3,16,concert_singer,"SELECT MAX(capacity) FROM stadium, SELECT AVG(capacity) FROM stadium",64,624,31,53,0,53,8.007347091,0.0,0.190566264,77.92843159020244,0.0,0.0,0.0,0,0,0,"OperationalError: near ""SELECT"": syntax error",0,0.0,0.3333333333333333,0.12916666666666668,4,3,0.9,1,1
dsbd,z3,17,concert_singer,"SELECT AVG(Capacity),MAX(Capacity) FROM stadium",64,637,44,59,0,59,8.190432905,0.0,0.218495994,77.77366683647841,7.813994784198773,7.813994784198773,0.10047095761381476,64,64,1,,1,1.0,0.30612244897959184,0.18333333333333332,4,3,0.9,1,1
dsbd,z3,18,concert_singer,"SELECT stadium.Name, stadium.Capacity FROM concert JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID JOIN stadium ON concert.Stadium_ID = stadium.Stadium_ID GROUP BY stadium.Stadium_ID HAVING COUNT(singer_in_concert.Singer_ID) = (SELECT COUNT(singer_in_concert",66,273,132,0,0,0,4.117177644,0.0,0.320281034,66.3075591109957,0.0,0.0,0.0,0,0,0,OperationalError: incomplete input,0,0.0,2.142857142857143,0.6226415094339622,4,3,0.9,1,1
dsbd,z3,19,concert_singer,"SELECT stadium.Name, stadium.Capacity FROM stadium WHERE stadium.Average = (SELECT max(stadium.Average) FROM stadium)",64,533,47,38,0,38,6.973636102,0.0,0.193794836,76.43071594274019,9.17742180175492,9.17742180175492,0.1200750469043152,64,64,1,,1,1.0,0.5609756097560976,0.2025862068965517,4,3,0.9,1,1
dsbd,z3,20,concert_singer,SELECT count(*) FROM concert WHERE year = 2014 or year = 2015,67,234,168,0,0,0,3.742600613,0.0,0.376514428,62.52336922812341,17.901990334548156,17.901990334548156,0.2863247863247863,67,67,1,,1,1.0,2.7222222222222223,0.8076923076923077,4,3,0.9,1,1
dsbd,z3,21,concert_singer,"SELECT count(*) FROM concert WHERE year in (2014,2015)",67,234,167,0,0,0,3.735065813,0.0,0.37433186,62.64949848689587,17.938104267615486,17.938104267615486,0.2863247863247863,67,67,1,,1,1.0,2.7222222222222223,0.8028846153846154,4,3,0.9,1,1
dsbd,z3,22,concert_singer,"SELECT stadium.Name, count(*) FROM concert, stadium, singer_in_concert WHERE concert.concert_ID = singer_in_concert.concert_ID AND stadium.Stadium_ID = concert.Stadium_ID GROUP BY stadium.Name",64,234,140,0,0,0,3.678731927,0.0,0.336355698,63.60887518945329,17.39729919711543,0.0,0.27350427350427353,64,0,1,,0,0.0,2.5555555555555554,0.7,4,3,0.9,1,1
dsbd,z3,23,concert_singer,"SELECT stadium.name, count(*) FROM concert, stadium, singer_in_concert WHERE concert.stadium_ID = stadium.stadium_ID AND singer_in_concert.concert_ID = concert.concert_ID GROUP BY stadium.name",65,234,120,0,0,0,3.622209269,0.0,0.290705674,64.60145801145318,17.944849447625884,0.0,0.2777777777777778,65,0,1,,0,0.0,2.611111111111111,0.6,4,3,0.9,1,1
dsbd,z3,24,concert_singer,"SELECT s.Name, s.Capacity FROM stadium s, concert c WHERE c.Year >= 2014 AND s.Stadium_ID = c.Stadium_ID GROUP BY s.Name, s.Capacity HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM stadium s1, concert c1 WHERE c1.Year",64,221,114,0,0,0,3.46453533,0.0,0.272280355,63.789218163348906,0.0,0.0,0.0,0,0,0,OperationalError: incomplete input,0,0.0,2.764705882352941,0.57,4,3,0.9,1,1
dsbd,z3,25,concert_singer,"SELECT stadium.Name, stadium.Capacity FROM stadium JOIN concert ON stadium.Stadium_ID = concert.Stadium_ID WHERE concert.Year > 2013 ORDER BY concert_ID DESC LIMIT 1",65,247,134,0,0,0,3.820992253,0.0,0.320813427,64.64289473658873,17.01128808857598,0.0,0.2631578947368421,65,0,1,,0,0.0,2.4210526315789473,0.6568627450980392,4,3,0.9,1,1
dsbd,z3,26,concert_singer,"SELECT concert.year, count(concert.concert_ID) FROM concert GROUP BY concert.year ORDER BY count(concert.concert_ID) DESC LIMIT 1",67,273,116,0,0,0,4.057584752,0.0,0.271301923,67.28140425543475,16.51228602605908,0.0,0.2454212454212454,67,0,1,,0,0.0,2.1904761904761907,0.5370370370370371,4,3,0.9,1,1
dsbd,z3,27,concert_singer,"SELECT Year, COUNT(*) FROM concert GROUP BY Year ORDER BY COUNT(*) DESC LIMIT 1",66,234,164,0,0,0,3.718975821,0.0,0.36892192,62.920548899153495,17.746821484376625,0.0,0.28205128205128205,66,0,1,,0,0.0,2.6666666666666665,0.803921568627451,4,3,0.9,1,1
dsbd,z3,28,concert_singer,SELECT name FROM stadium WHERE stadium.concert_ID = null,64,754,11,81,0,81,9.489172141,0.0,0.183812833,79.45898638956939,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.10344827586206896,0.04365079365079365,4,3,0.9,1,1
dsbd,z3,29,concert_singer,SELECT Name FROM stadium WHERE stadium.concert_ID = NULL,64,741,15,85,0,85,9.369729162,0.0,0.200015183,79.08446308194367,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.12280701754385964,0.05952380952380952,4,3,0.9,1,1
dsbd,z3,30,concert_singer,SELECT DISTINCT country FROM singer WHERE age > 40 OR age < 30,65,234,117,0,0,0,3.601476091,0.0,0.263212725,64.97335928031293,18.048155355642482,0.0,0.2777777777777778,65,0,1,,0,0.0,2.611111111111111,0.585,4,3,0.9,1,1
dsbd,z3,31,concert_singer,SELECT Name FROM stadium WHERE concert_ID not in (SELECT concert_ID FROM concert WHERE year = 2014),67,234,170,0,0,0,3.75612762,0.0,0.386730106,62.29820274317517,0.0,0.0,0.0,0,0,0,OperationalError: no such column: concert_ID,0,0.0,2.7222222222222223,0.8173076923076923,4,3,0.9,1,1
dsbd,z3,32,concert_singer,"SELECT stadium.name FROM stadium,concert WHERE concert.concert_ID NOT IN (SELECT concert_in_concert.concert_ID FROM concert_in_concert WHERE!concert_in!concert.year =!!201!4!)",64,598,59,53,0,53,7.789502786,0.0,0.246844883,76.7699834544998,0.0,0.0,0.0,0,0,0,"OperationalError: unrecognized token: ""!""",0,0.0,0.391304347826087,0.24583333333333332,4,3,0.9,1,1
dsbd,z3,33,concert_singer,"SELECT concert.concert_Name,concert.Theme,count(*) FROM concert,singer_in_concert WHERE concert.concert_ID = singer_in_concert.concert_ID GROUP BY concert.concert_Name,concert.Theme",65,234,141,0,0,0,3.707703335,0.0,0.337975392,63.11184548965539,17.53106819157094,17.53106819157094,0.2777777777777778,65,65,1,,1,1.0,2.611111111111111,0.6911764705882353,4,3,0.9,1,1
dsbd,z3,34,concert_singer,"SELECT concert_Name,Theme,count(Singer_ID) FROM concert, singer_in_concert, singer WHERE concert.concert_ID = singer_in_concert.concert_ID AND singer.Singer_ID = singer_in_concert.Singer_ID GROUP BY concert_Name,Theme",67,247,123,0,0,0,3.8463359,0.0,0.309700394,64.21696035439858,0.0,0.0,0.0,0,0,0,OperationalError: ambiguous column name: Singer_ID,0,0.0,2.526315789473684,0.5913461538461539,4,3,0.9,1,1
dsbd,z3,35,concert_singer,"SELECT singer.Name, count(*) FROM singer_in_concert JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY singer.Name",66,221,145,0,0,0,3.573111407,0.0,0.351828178,61.85085625011412,18.471296436685666,18.471296436685666,0.2986425339366516,66,66,1,,1,1.0,2.8823529411764706,0.725,4,3,0.9,1,1
dsbd,z3,36,concert_singer,"SELECT singer.Name, count(concert.concert_ID) FROM singer_in_concert JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY singer.Name",66,234,143,0,0,0,3.684292072,0.0,0.34397043,63.512879931089245,17.913889211332865,17.913889211332865,0.28205128205128205,66,66,1,,1,1.0,2.6666666666666665,0.7009803921568627,4,3,0.9,1,1
dsbd,z3,37,concert_singer,"SELECT concert.concert_Name,singer.Name FROM concert JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID WHERE concert.Year = 2014",65,221,132,0,0,0,3.495041387,0.0,0.318490648,63.23244148753767,18.597776908099313,0.0,0.29411764705882354,65,0,1,,0,0.0,2.823529411764706,0.66,4,3,0.9,1,1
dsbd,z3,38,concert_singer,"SELECT name FROM singer_in_concert,concert,singer WHERE singer_in_concert.concert_ID = concert.concert_ID AND singer_in_concert.Singer_ID = singer.Singer_ID AND Year = 2014",65,247,131,0,0,0,3.795450124,0.0,0.311845371,65.07792012286762,17.125768453386215,17.125768453386215,0.2631578947368421,65,65,1,,1,1.0,2.4210526315789473,0.6421568627450981,4,3,0.9,1,1
dsbd,z3,39,concert_singer,"SELECT singer.Name, singer.Country FROM singer INNER JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID INNER JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID WHERE song_name LIKE '%Hey%'",64,247,121,0,0,0,3.770176324,0.0,0.291854307,65.51417726212425,16.975333379659727,16.975333379659727,0.2591093117408907,64,64,1,,1,1.0,2.3684210526315788,0.605,4,3,0.9,1,1
dsbd,z3,40,concert_singer,"SELECT singer.Name, singer.Country FROM singer JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID JOIN concert ON concert.concert_ID = singer_in_concert.concert_ID WHERE Song_Name LIKE '%Hey%'",66,247,112,0,0,0,3.760125436,0.0,0.270311532,65.68929792479402,17.552605923224313,17.552605923224313,0.26720647773279355,66,66,1,,1,1.0,2.473684210526316,0.5384615384615384,4,3,0.9,1,1
dsbd,z3,41,concert_singer,"SELECT stadium.Name,stadium.Location FROM concert JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID JOIN stadium ON concert.Stadium_ID = stadium.Stadium_ID WHERE concert.Year = 2014 AND concert.Year = 2015",66,234,151,0,0,0,3.737990659,0.0,0.367548307,62.60047746149277,17.65654492503642,0.0,0.28205128205128205,66,0,1,,0,0.0,2.6666666666666665,0.7259615384615384,4,3,0.9,1,1
dsbd,z3,42,concert_singer,"SELECT stadium.location, stadium.name FROM concert, stadium, singer_in_concert WHERE concert.concert_ID = singer_in_concert.concert_ID AND concert.year = 2014 AND singer_in_concert.concert_ID = stadium.stadium_ID AND stadium.location = singer_in_concert.location AND concert.con!concert_ID!",64,351,112,6,0,6,4.998545427,0.0,0.284421375,70.22042814776644,0.0,0.0,0.0,0,0,0,"OperationalError: unrecognized token: ""!""",0,0.0,1.3703703703703705,0.5,4,3,0.9,1,1
dsbd,z3,43,concert_singer,SELECT count(*) FROM concert WHERE concert.stadium_ID = (SELECT stadium_ID FROM stadium ORDER BY capacity DESC LIMIT 1),67,234,143,0,0,0,3.683905144,0.0,0.330449735,63.51955081718575,18.187221815177118,18.187221815177118,0.2863247863247863,67,67,1,,1,1.0,2.7222222222222223,0.6875,4,3,0.9,1,1
dsbd,z3,44,concert_singer,SELECT count(*) FROM concert WHERE stadium_ID = (SELECT Stadium_ID FROM stadium ORDER BY Capacity DESC LIMIT 1),64,221,154,0,0,0,3.548773729,0.0,0.350606726,62.27503269482189,18.03439860845521,18.03439860845521,0.2895927601809955,64,64,1,,1,1.0,2.764705882352941,0.7857142857142857,4,3,0.9,1,1
dsbd,z3,45,pets_1,SELECT COUNT(*) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID WHERE Pets.weight > 10,65,247,161,0,0,0,3.714722886,0.0,0.304339312,66.49217386602119,17.497940491058205,17.497940491058205,0.2631578947368421,65,65,1,,1,1.0,2.4210526315789473,0.7892156862745098,4,3,0.9,1,1
dsbd,z3,46,pets_1,"SELECT count(*) FROM Has_Pet, Pets WHERE Pets.weight > 10 AND Pets.PetID = Has_Pet.PetID",65,234,145,0,0,0,3.522410003,0.0,0.273158916,66.43178954201942,18.453274872783172,18.453274872783172,0.2777777777777778,65,65,1,,1,1.0,2.611111111111111,0.7107843137254902,4,3,0.9,1,1
